"Sneaker_name","Sneaker_url","Sneaker_img","Sneaker_title","Sneaker_title_url","Sneaker_brand","Sneaker_brand_url","Sneaker_description","Sneaker_brand_img","Sneaker_brand_img_url"
"adidas Carerra Low ""Pride Pack""","https://www.43einhalb.com/p/adidas-carerra-low-pride-pack-373686","https://43einhalb.com/media/238600/w/616/h/370/n/adidas-fy9018-carerra-low-pride-1-kopie.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Jedes Jahr im Juni beginnt der Pride Monat, ein vierwöchiges Fest der LGBTQ+ (Lesbian, Gay, Bisexual and Transgender) Community. Und anlässlich dieser Feierlichkeit bringt adidas das »Pride Pack« an den Start.
2020 hat adidas mal wieder einige der populärsten Styles aus dem Archiv in den »Pride Farben« eingekleidet. Dieses Jahr habt ihr eine Auswahl aus sechs unterschiedlichen Colorways, darunter befindet sich dieser neue Carrera Low.","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
"adidas SC Premiere W (grau / weiß)","https://www.43einhalb.com/p/adidas-sc-premiere-w-grau-weiss-367800","https://43einhalb.com/media/239822/w/616/h/370/n/adidas-woman-ef5920-sc-premiere-1.jpg","Cloud Hi (grau)","https://www.43einhalb.com/p/on-cloud-hi-grau-362677","On","https://www.43einhalb.com/p/on-cloud-hi-grau-362677","Leichte Sneaker im Tennis-Style sind so angesagt wie eh und je: Auch der neue adidas SC Premiere ist eindeutig vom cleanen Look der traditionellen Tennisschuhe inspiriert. Das auffällige Panel-Design verpasst der neuen Silhouette zusätzlich einen modernen Streetstyle-Look und versprüht stylischen Minimalismus.
Der adidas SC Premiere kommt mit einem cleanen Upper aus weichem Leder und Suede. Die rosanen Nähte verleihen der Silhouette einen angesagten Strukturlook. Die Ortholite Einlegesohle sorgt zusätzlich für eine optimale Dämpfung und ein weiches Tragegefühl.","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
"Vans Classic Slip-On (lila / bunt)","https://www.43einhalb.com/p/vans-classic-slip-on-lila-bunt-399091","https://43einhalb.com/media/230846/w/616/h/370/n/vans-vn0a4bv30061-classic-slip-on-1.jpg","Old Skool (lila / weiß)","https://www.43einhalb.com/p/vans-old-skool-lila-weiss-426032","Vans","https://www.43einhalb.com/p/vans-old-skool-lila-weiss-426032","Die Classic Slip-Ons muss man wohl niemandem mehr vorstellen. Sie sind ein unverzichtbarer Bestandteil der Skatekultur und des Styles von heute. Am Skatest geben sie ein genauso rebellische Statement ab wie auf der großen Leinwand, und wie überhaupt in allen möglichen Lebenssituationen. Ihre Popularität rund um den Globus verdanken sie ihrer einzigartigen Qualität.
Hier kommt der Vans Classic Slip-On mit auffälligem Lila-Upper daher. Die typischen Checker-Board Details in Gelb und Pink runden den coolen Skatelook perfekt ab.","https://43einhalb.com/media/103047/w/240/h/158/n/103047.jpg","https://www.43einhalb.com/marken/vans"
"Nike Air Max 95 CTRY ""Korea""","https://www.43einhalb.com/p/nike-air-max-95-ctry-korea-386570","https://43einhalb.com/media/235806/w/616/h/370/n/nike-cw2359-100-air-max-95-ctry-1-kopie.jpg","WL574ANA (schwarz / grau / leo)","https://www.43einhalb.com/p/new-balance-wl574ana-schwarz-grau-leo-408847","New Balance","https://www.43einhalb.com/p/new-balance-wl574ana-schwarz-grau-leo-408847","Was ist besser als ein AirPad in der Mittelsohle? Genau, zwei AirPads in der Mittelsohle. Und genau damit ist der Air Max 95 als Einziger der Air Max Serie ausgestattet.
Der Schöpfer und Designer Sergio Lonzano nahm den Aufbau des menschlichen Körpers als Inspiration für die Gestaltung des Nike Air Max 95. So steht die geschwungene Mittelsohle für die Wirbelsäule des Menschen. Verschiedenen Lagen des Uppers stellen Gewebe und Musklen dar, während das Schnürsystem die Rippen repräsentiert. Ungewöhnlich, aber ebenso beliebt war der Verzicht auf einen übergroßen Swoosh auf der Seite. Das berühmte Nike-Logo ziert nur verhältnismäßig zurückhaltend den hinteren Bereich des Schuhs.
Jetzt dürfen wir uns über einen weiteren tollen Colorway auf dem AM95 freuen! Der neue Nike Air Max 95 »Korea« kombiniert unglaublichen Tragekomfort mit einem auffälligen Style. Die unverkennbaren Seiteneinsätze stehen für Muskeln und die auffälligen Muster und Farben wurden von der Nationalmannschaft der Republik Korea inspiriert.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Nike WMNS Air Max 90 ""Washed Coral"" (weiß / rosa)","https://www.43einhalb.com/p/nike-wmns-air-max-90-washed-coral-weiss-rosa-384638","https://43einhalb.com/media/235050/w/616/h/370/n/nike-ct1030-101-woman-air-max-90-1-kopie.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","1987 präsentierte Tinker Hatfield erstmals seinen ganzen Stolz - die sichtbare Air Unit im Air Max 1. Nur wenige Jahre später folgte der Air Max 90, dessen Air-Unit nicht nur um einiges größere war als die des 1er AM, sondern zusätzlich durch farbliche Akzente hervorgehoben wurde. Der AM90 ist eine absolute Legende unter Nike's Air-Reihe und das bereits seit 30 Jahren! Für Nike, und für uns, ein Grund dieses Jubiläum ordentlich zu feiern!
Technisch gesehen, entsprach der Air Max 90 schon damals einer ganz anderen Liga. Kreiert als Performance Laufschuh, wurde der AM90 mit einer neuen Mittelsohle aus zwei getrennten Teilen geschaffen. Das machte den Sneaker noch bequemer und garantierte zudem eine höhere Haltbarkeit. Außerdem versah Hatfield den 90er mit seinem Markenzeichen: Dem angeschnittenen Nike »Swoosh«.
Im letzten Jahr präsentierte Nike schon so einige geniale Colorways vom AM90, wie den »Mars Landing«, »Viotech«, »Vinyl« oder »Camowabb«. Anlässlich des Air Max Day 2020 bringt der Swoosh weitere grandiose Farbgebungen des Klassikers – wie diese »Washed Coral« Version für Girls!
Der Nike WMNS Air Max 90 »Washed Coral« kommt in schönen Rosa-Tönen um die Ecke – eine absolutes Must-Have für den Frühling!
Zu unseren Nike Air Max 90-Modellen.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"New Balance CW997HAX (grau / weiß)","https://www.43einhalb.com/p/new-balance-cw997hax-grau-weiss-358497","https://43einhalb.com/media/229149/w/616/h/370/n/nb-woman-774531-50-12-cw997hax-1.jpg","Arizona BF Patent Fuchsia Tulip","https://www.43einhalb.com/p/birkenstock-arizona-bf-patent-fuchsia-tulip-438400","Birkenstock","https://www.43einhalb.com/p/birkenstock-arizona-bf-patent-fuchsia-tulip-438400","New Balance bring mit dem 997H ein Lifestylemodell auf den Markt, das vom klassischen 997er aus dem Jahr 1991 inspiriert wurde. Allerdings verbindet der neue Runner neueste Innovation mit unverwechselbarem Retro-Style!
Der 997H glänzt durch einen modernen Look, bleibt dem New Balance Heritage-Gedanken dennoch treu und bringt somit nicht nur Sneaker-Freunde wie und ins Schwärmen! Durch die modernisierte und extrem leichte Außensohle wird Komfort und optimale Stabilität bestens vereint. Anders als beim 997 besteht das Upper der neuen Silhouette aus synthetischem Leder, on top wurden besondere Wildleder-, Mesh- und Lederdetails verarbeitet.
Der New Balance CW997HAX kommt hier in einem weiß-grauen Colorway mit pinken Details daher.","https://43einhalb.com/media/212737/w/240/h/158/n/212737.jpg","https://www.43einhalb.com/marken/new-balance"
"Reebok Classic Leather (weiß)","https://www.43einhalb.com/p/reebok-classic-leather-weiss-369280","https://43einhalb.com/media/232126/w/616/h/370/n/reebok-woman-eg5975-cl-lth-1.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Releasedate: 01.04.2020 | Online: 00:01 Uhr.
Mit dem Reebok Classic Leather kommt eine weitere Running-Legende in unser Sortiment, deren Retro-Charme niemandem entgeht. Der Classic Leather prägte die Reebok-Laufgeschichte wie kaum ein andere Schuh – und zeigt auch heute noch, wie gut ein alter Laufhase aussehen kann.
Diese Version des ikonischen Sneakers bleibt dem Archiv-Design treu. Das angenehm weiche Upper aus weißem Glattleder, goldene Brandings und ein dezentes blau-rotes Detail an der Ferse verleihen dem Schuh einen aussagekräftigen Look. Die strapazierfähige Außensohle sorgt für zuverlässige Traktion und rundet den Retro-Look perfekt ab.","https://43einhalb.com/media/244388/w/240/h/158/n/244388.jpg","https://www.43einhalb.com/marken/reebok"
"Reebok Club C 85 (weiß / grün)","https://www.43einhalb.com/p/reebok-club-c-85-weiss-gruen-369302","https://43einhalb.com/media/232033/w/616/h/370/n/reebok-woman-eg5984-club-c-85-1.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Für Reebok stehen Tradition und Authentizität an erster Stelle: Statt auf ausgefallene, futuristische Modelle zu setzen, bleiben die Macher von Reebok lieber ihren Wurzeln treu und präsentieren mit dem Club C 85 den nächsten Klassiker aus den 80er Jahren.
Zur Freude der Retro-Fans hat sich der Sneaker optisch im Vergleich zum Vorbild von 1986 kaum verändert, an neuen technischen Features wurde allerdings nicht gespart. So stattet Reebok den Klassiker mit einer Eva-Midsole für die optimale Dämpfung und einem abriebfesten Rubber für zuverlässigen Grip aus.
Der Tennisschuh überzeugt auf ganzer Linie mit seinem cleanen Look und dem unvergleichlichen Retro-Charm. Daher sind wir umso glücklicher, den Reebok Club C 85 bei 43einhalb präsentieren zu dürfen.
Zu unseren Reebok Club C 85-Modellen.","https://43einhalb.com/media/244388/w/240/h/158/n/244388.jpg","https://www.43einhalb.com/marken/reebok"
"Stepney Workers Club Dellow Canvas ""Petrol Navy""","https://www.43einhalb.com/p/stepney-workers-club-dellow-canvas-petrol-navy-360777","https://43einhalb.com/media/233933/w/616/h/370/n/swc-dellow-m-canvas-petrol-navy-1.jpg","Dellow Canvas ""Petrol Navy""","","Stepney Workers Club","","Stepney Workers Club ist eine in London ansässige Lifestyle-Marke, welche von der integrativen Kultur klassischer »Workers Sports Clubs« (Arbeitersportvereine) inspiriert ist. Ihre Botschaft und der Slogan »Freedom Of Sport, Freedom Of Thought« sowie das Handshake-Symbol repräsentieren die Werte, das liberale Denken und die Einheit, die S.W.C mit diesen Gruppen verbindet.
Wir freuen uns sehr, dass wir ab sofort einige Unisex Modelle von S.W.C in unserem Onlineshop begrüßen dürfen - so wie den Dellow Canvas! Das Modell zeichnet sich durch ein dekonstruiertes Obermaterial aus Canvas und durch eine hochwertige, gepolsterte sowie sehr flexible Sohle aus. Die Sohle des Dellow wurde on top noch mit einem verdeckten Lamellenprofil für verbesserten Grip ausgestattet.
Die schmale Silhouette, das robuste Canvas auf dem Upper und die langlebige vulkanisierte Gum-Sohle machen den S.W.C Dellow Canvas zu einem vielseitigen und zuverlässigen Sneaker!","https://43einhalb.com/media/211355/w/240/h/158/n/211355.jpg","https://www.43einhalb.com/marken/stepney-workers-club"
"Stepney Workers Club Dellow Cord ""Tan""","https://www.43einhalb.com/p/stepney-workers-club-dellow-cord-tan-360809","https://43einhalb.com/media/233927/w/616/h/370/n/swc-dellow-m-cord-tan-1.jpg","Dellow Cord ""Tan""","","Stepney Workers Club","","Stepney Workers Club ist eine in London ansässige Lifestyle-Marke, welche von der integrativen Kultur klassischer »Workers Sports Clubs« (Arbeitersportvereine) inspiriert ist. Ihre Botschaft und der Slogan »Freedom Of Sport, Freedom Of Thought« sowie das Handshake-Symbol repräsentieren die Werte, das liberale Denken und die Einheit, die S.W.C mit diesen Gruppen verbindet.
Wir freuen uns sehr, dass wir ab sofort einige Unisex Modelle von S.W.C in unserem Onlineshop begrüßen dürfen - so wie den Dellow Cord! Das Modell zeichnet sich durch ein dekonstruiertes Obermaterial aus Cord und durch eine hochwertige, gepolsterte sowie sehr flexible Sohle aus. Die Sohle des Dellow wurde on top noch mit einem verdeckten Lamellenprofil für verbesserten Grip ausgestattet.
Die schmale Silhouette, das robuste Cord auf dem Upper und die langlebige vulkanisierte Gum-Sohle machen den S.W.C Dellow Cord zu einem vielseitigen und zuverlässigen Sneaker!","https://43einhalb.com/media/211355/w/240/h/158/n/211355.jpg","https://www.43einhalb.com/marken/stepney-workers-club"
"HOKA ONE ONE Clifton L (türkis / orange)","https://www.43einhalb.com/p/hoka-one-one-clifton-l-tuerkis-orange-402587","https://43einhalb.com/media/244990/w/616/h/370/n/hoka-one-one-1114770-clifton-l-1.jpg","M Clifton 7 (dunkelblau / grün)","https://www.43einhalb.com/p/hoka-one-one-m-clifton-7-dunkelblau-gruen-436120","HOKA ONE ONE","https://www.43einhalb.com/p/hoka-one-one-m-clifton-7-dunkelblau-gruen-436120","HOKA ONE ONE bringt zwei neue Versionen von der legendären Clifton Silhouette an den Start. Der Runner ist einer der erfolgreichsten Silhouetten im Laufsortiment des irischen Sportartikelherstellers und bekommt jetzt ein Street-Style taugliches Update!
Das Upper des Schuhs kommt mit einer hellblauen, fast weißen, Base, während rote Akzente ein bisschen Farbe ins Spiel bringen und den ausgeschnittenen Midfoot Cage zieren. Die Overlays verleihen dem Sneaker einen lässigen Look und machen ihn absolut straßentauglich. Natürlich wurde bei dem Design nicht auf die technischen Features verzichtet: Die EVA Zwischensohle und die extra gepolsterten Plateausohle sorgen für ein angenehmes Laufgefühl, während die Leder-Overlays die nötige Stabilität garantieren.","https://43einhalb.com/media/218277/w/240/h/158/n/218277.jpg","https://www.43einhalb.com/marken/hoka-one-one"
"adidas ZX 8000 EL I ""Vapour Pink""","https://www.43einhalb.com/p/adidas-zx-8000-el-i-vapour-pink-421348","https://43einhalb.com/media/241874/w/616/h/370/n/adidas-baby-eg2913-zx-8000-el-i-1-kopie.jpg","Arizona BF Patent Fuchsia Tulip","https://www.43einhalb.com/p/birkenstock-arizona-bf-patent-fuchsia-tulip-438400","Birkenstock","https://www.43einhalb.com/p/birkenstock-arizona-bf-patent-fuchsia-tulip-438400","Der adidas ZX 8000 gehört zu den wohl größten Running-Ikonen, die der Sportartikelhersteller aus Herzogenaurach je auf den Markt gebracht hat. Vorgestellt im Jahre 1988, revolutionierte der ZX 8000 sowie sein Schwestermodell, der ZX 9000, auf Grund des neuen Torsion Dämpfungssystem die Laufschuh-Technologie wie kaum ein anderes Modell. Doch dies sollte nicht der einzige Erfolg des ZX 8000 bleiben.
In den folgenden Jahren entwickelte sich der Runner zu einem der erfolgreichsten und beliebtesten Retro-Modellen aus dem gesamten adidas Sortiment. An dieser Einstellung hat sich bis heute nichts geändert: Die Verarbeitung des Sneakers ist sensationell, das Torsion-Dämpfungssystem gewohnt bequem. On top begeistert uns der neue adidas ZX 8000 mit seinem in cleanen Look mit blauen Details - kurzum ein ZX 8000 der keinem Liebhaber fehlen sollte.
Und das Beste: Den Schuh gibt es auch für die kleinen ZX-Fans in Toddler-Größen bei uns im Shop! Ihr könnt also gleich die ganze Family mit dem neuen ZX 8000 ausstatten!
Zu unseren adidas ZX 8000-Modellen.","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
"Nike Jordan Delta (sail)","https://www.43einhalb.com/p/nike-jordan-delta-sail-379486","https://43einhalb.com/media/235817/w/616/h/370/n/nike-cd6109-100-jordan-delta-1.jpg","V-10 - B-MESH (beige / weiß)","https://www.43einhalb.com/p/veja-v-10%09-b-mesh-beige-weiss-392484","VEJA","https://www.43einhalb.com/p/veja-v-10%09-b-mesh-beige-weiss-392484","Mit dem Jordan-Delta bringt die Brand eine weitere Silhouette an den Start, die Handwerkskunst aus hochwertigen Materialien mit den neuesten Technologien verbindet.
Der Sneaker kommt mit einem luftigen Mesh-Upper, das durch Suede Overlays die benötigte Stabilität verliehen bekommt. Für das Lining haben sich die Designer ebenfalls etwas besonderes einfallen lassen: Im kompletten Inneren des Schuhs befindet sich keine einzige Naht. So kannst du den Sneaker sorglos den ganzen Tag tragen, ohne dass dich unangenehme Stellen drücken. Für das Nonplusultra an Komfort sorgen die zusätzlich gepolsterte Tongue und der rote Heel Loop.
Die Sohle besteht komplette aus Nike-React-Foam und sorgt somit für den optimalen Komfort. Die abstrakte Form des Schuhs sorgt für einen sicheren Halt und ausreichend Flexibilität - den ganzen Tag lang!
Abgerundet wird das Design durch minimalistische Brandings und natürlich dem unschlagbaren Colorway in »SAIL« »JADE« und »AURA-SPRUCE«. Mit dieser neuen Silhouette bringt die Jordan Brand wieder einmal ein echtes Schmuckstück an den Start!","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"adidas Superstar ""Pride Pack""","https://www.43einhalb.com/p/adidas-superstar-pride-pack-373846","https://43einhalb.com/media/239457/w/616/h/370/n/adidas-fy9022-superstar-pride-1-kopie.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Jedes Jahr im Juni beginnt der Pride Monat, ein vierwöchiges Fest der LGBTQ+ (Lesbian, Gay, Bisexual and Transgender) Community. Und anlässlich dieser Feierlichkeit bringt adidas das »Pride Pack« an den Start.
2020 hat adidas mal wieder einige der populärsten Styles aus dem Archiv in den »Pride Farben« eingekleidet. Dieses Jahr habt ihr eine Auswahl aus sechs unterschiedlichen Colorways, darunter befindet sich dieser neue Superstar.
Herausgebracht in 1986 war der Superstar als Low-Top Version das Pendant zum Pro Model und der erste flache Basketball Ledersneaker der deutschen Traditionsunternehmung aus dem Frankenländle. Der Superstar bekam seine einzigartige Identität durch den Gummi-Zehenvorderfuss, der schnell auch als »Shell Toe« bekannt wurde. Nachdem die damaligen Hip-Hop-Superstars »RUN DMC« dem Superstar ihren Song ""My adidas"" widmeten, ihn auf sämtlichen Auftritten ohne Schnürsenkel trugen, bekam der Superstar einen Ikonenstatus der noch bis heute anhält. Legendär sind auch die Kollaborationen mit »Bathing Ape« aka die ""Bape-Stars aus 2003 und natürlich die 35 Jahre Jubiläumsedition.
In keiner guten Sneaker Sammlung darf ein Superstar fehlen, da sie einfach ein großes Stück der Sneakergeschichte bedeuten.
Besuch unsere Adidas Superstar Übersicht für weitere Superstar Modelle.","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
